constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
minority,0.5802467136176598,0.3703700704264897,0.25252525252525254,198,999,3,3,517,1000
consensus,0.7166889814535102,0.5750334721802653,1,92,999,3,3,518,1000
dissensus,0.6329116235627601,0.44936743534414014,0.3333333333333333,28,999,3,3,518,1000
majority,0.6888067333030635,0.5332100999545953,0.8215962441314554,213,999,3,3,518,1000
minority,0.580290148764155,0.37043522314623245,0.14553990610328638,213,999,3,3,518,1000
consensus,0.7221215681095805,0.5831823521643708,0.9607843137254902,102,999,3,3,519,1000
dissensus,0.5974593517209553,0.39618902758143293,0.3333333333333333,45,999,3,3,519,1000
majority,0.6941957523362832,0.5412936285044248,0.7741935483870968,186,999,3,3,519,1000
minority,0.5845227165691769,0.37678407485376525,0.1989247311827957,186,999,3,3,519,1000
consensus,0.7215145138953253,0.5822717708429879,0.9587628865979382,97,999,3,3,520,1000
dissensus,0.6117659935592616,0.41764899033889247,0.3333333333333333,36,999,3,3,520,1000
majority,0.6735169752206033,0.5102754628309049,0.8,200,999,3,3,520,1000
minority,0.5779275725230886,0.3668913587846328,0.145,200,999,3,3,520,1000
consensus,0.7301616373184471,0.5952424559776707,1,90,999,3,3,521,1000
dissensus,0.5889681497649327,0.38345222464739914,0.3333333333333333,41,999,3,3,521,1000
majority,0.6733398956988966,0.5100098435483449,0.7623762376237624,202,999,3,3,521,1000
minority,0.6123000229562852,0.41845003443442763,0.1782178217821782,202,999,3,3,521,1000
consensus,0.7255286637277824,0.5882929955916736,0.9541284403669725,109,999,3,3,522,1000
dissensus,0.6108596944282504,0.41628954164237564,0.3333333333333333,32,999,3,3,522,1000
majority,0.6862912288165212,0.5294368432247818,0.8125,192,999,3,3,522,1000
minority,0.5936202383592091,0.3904303575388137,0.14583333333333334,192,999,3,3,522,1000
consensus,0.7157186072038871,0.5735779108058308,0.978021978021978,91,999,3,3,523,1000
dissensus,0.6146382540688609,0.4219573811032913,0.3333333333333333,30,999,3,3,523,1000
majority,0.6888539239514543,0.5332808859271815,0.7924528301886793,212,999,3,3,523,1000
minority,0.5910249886032686,0.3865374829049029,0.1509433962264151,212,999,3,3,523,1000
consensus,0.7228127172017033,0.5842190758025548,0.9883720930232558,86,999,3,3,524,1000
dissensus,0.6123654704945034,0.4185482057417551,0.3333333333333333,42,999,3,3,524,1000
majority,0.6938877894175882,0.5408316841263824,0.7951219512195122,205,999,3,3,524,1000
minority,0.5765700418479377,0.3648550627719066,0.15121951219512195,205,999,3,3,524,1000
consensus,0.7095760640873251,0.5643640961309876,0.9393939393939394,99,999,3,3,525,1000
dissensus,0.6257099538810679,0.4385649308216018,0.3333333333333333,26,999,3,3,525,1000
majority,0.6790444871089093,0.518566730663364,0.7932692307692307,208,999,3,3,525,1000
minority,0.5786322622525637,0.36794839337884555,0.16826923076923078,208,999,3,3,525,1000
consensus,0.6998156486132993,0.549723472919949,0.9375,96,999,3,3,526,1000
dissensus,0.6147278648447312,0.42209179726709684,0.3333333333333333,31,999,3,3,526,1000
majority,0.6754123126763194,0.5131184690144791,0.7815533980582524,206,999,3,3,526,1000
minority,0.5761248685915361,0.3641873028873041,0.16019417475728157,206,999,3,3,526,1000
consensus,0.7303676075415592,0.5955514113123388,0.970873786407767,103,999,3,3,527,1000
dissensus,0.5975076199366919,0.3962614299050377,0.3333333333333333,40,999,3,3,527,1000
majority,0.685576301321322,0.528364451981983,0.7631578947368421,190,999,3,3,527,1000
minority,0.5891553216736372,0.3837329825104558,0.17894736842105263,190,999,3,3,527,1000
consensus,0.7152723427060644,0.5729085140590965,0.9469026548672567,113,999,3,3,528,1000
dissensus,0.5936508268057995,0.3904762402086993,0.3333333333333333,38,999,3,3,528,1000
majority,0.6731584358422236,0.5097376537633354,0.7362637362637363,182,999,3,3,528,1000
minority,0.574138539723861,0.36120780958579135,0.2032967032967033,182,999,3,3,528,1000
consensus,0.7244374164653824,0.5866561246980736,0.9813084112149533,107,999,3,3,529,1000
dissensus,0.6321033816337774,0.4481550724506661,0.3333333333333333,44,999,3,3,529,1000
majority,0.6793802150946465,0.5190703226419698,0.7527472527472527,182,999,3,3,529,1000
minority,0.599092736051353,0.3986391040770296,0.2032967032967033,182,999,3,3,529,1000
consensus,0.7279716724230271,0.5919575086345406,0.9758064516129032,124,999,3,3,530,1000
dissensus,0.5999131268851222,0.39986969032768344,0.3333333333333333,35,999,3,3,530,1000
majority,0.6740386897128904,0.5110580345693355,0.7068965517241379,174,999,3,3,530,1000
minority,0.5851108183427732,0.3776662275141598,0.22413793103448276,174,999,3,3,530,1000
consensus,0.7260886159417895,0.5891329239126842,0.981651376146789,109,999,3,3,531,1000
dissensus,0.6433747442409633,0.4650621163614449,0.3333333333333333,35,999,3,3,531,1000
majority,0.691531571716471,0.5372973575747064,0.7566137566137566,189,999,3,3,531,1000
minority,0.5875439428965803,0.38131591434487044,0.21693121693121692,189,999,3,3,531,1000
consensus,0.720377897137511,0.5805668457062665,1,114,999,3,3,532,1000
dissensus,0.611591488689125,0.4173872330336876,0.3333333333333333,35,999,3,3,532,1000
majority,0.662023553093288,0.49303532963993185,0.7010869565217391,184,999,3,3,532,1000
minority,0.5884692869537199,0.38270393043057993,0.20652173913043478,184,999,3,3,532,1000
consensus,0.7221837268808523,0.5832755903212784,0.972972972972973,111,999,3,3,533,1000
dissensus,0.6399231475999668,0.4598847213999502,0.3333333333333333,35,999,3,3,533,1000
majority,0.6806168269441562,0.5209252404162342,0.7593582887700535,187,999,3,3,533,1000
minority,0.5793074947946212,0.36896124219193177,0.18181818181818182,187,999,3,3,533,1000
consensus,0.706566383888182,0.559849575832273,0.9607843137254902,102,999,3,3,534,1000
dissensus,0.5806642505872898,0.3709963758809346,0.3333333333333333,34,999,3,3,534,1000
majority,0.6911512526274579,0.5367268789411868,0.8071065989847716,197,999,3,3,534,1000
minority,0.5903740711092583,0.3855611066638875,0.16751269035532995,197,999,3,3,534,1000
consensus,0.7373496443938672,0.6060244665908007,0.9791666666666666,96,999,3,3,535,1000
dissensus,0.6365030104246875,0.4547545156370311,0.3333333333333333,37,999,3,3,535,1000
majority,0.6851308121423548,0.5276962182135322,0.75,200,999,3,3,535,1000
minority,0.5905940995085984,0.38589114926289775,0.18,200,999,3,3,535,1000
consensus,0.7150355610674775,0.5725533416012162,0.9108910891089109,101,999,3,3,536,1000
dissensus,0.5988936183088815,0.3983404274633224,0.3333333333333333,27,999,3,3,536,1000
majority,0.665838023614729,0.4987570354220935,0.7414634146341463,205,999,3,3,536,1000
minority,0.5900565013721041,0.385084752058156,0.1902439024390244,205,999,3,3,536,1000
consensus,0.727504914295769,0.5912573714436535,0.9690721649484536,97,999,3,3,537,1000
dissensus,0.6002717321398594,0.4004075982097891,0.3333333333333333,35,999,3,3,537,1000
majority,0.6896350351289675,0.5344525526934513,0.7761194029850746,201,999,3,3,537,1000
minority,0.5903490113602584,0.3855235170403876,0.15920398009950248,201,999,3,3,537,1000
consensus,0.7188509743068552,0.5782764614602828,0.9666666666666667,90,999,3,3,538,1000
dissensus,0.6123175019345577,0.4184762529018366,0.3333333333333333,51,999,3,3,538,1000
majority,0.6700427050968251,0.5050640576452377,0.75,192,999,3,3,538,1000
minority,0.5965909624889415,0.3948864437334123,0.21354166666666666,192,999,3,3,538,1000
consensus,0.7088864702102351,0.5633297053153526,0.9775280898876404,89,999,3,3,539,1000
dissensus,0.6280845874878449,0.44212688123176735,0.3333333333333333,32,999,3,3,539,1000
majority,0.6767369583519995,0.5151054375279994,0.7594339622641509,212,999,3,3,539,1000
minority,0.6022900440576399,0.4034350660864598,0.19339622641509435,212,999,3,3,539,1000
consensus,0.7049920080685167,0.557488012102775,0.979381443298969,97,999,3,3,540,1000
dissensus,0.588083082069625,0.3821246231044375,0.3333333333333333,29,999,3,3,540,1000
majority,0.6909048914063525,0.5363573371095287,0.7536231884057971,207,999,3,3,540,1000
minority,0.5990735336466304,0.3986103004699456,0.2028985507246377,207,999,3,3,540,1000
consensus,0.7115572042526969,0.5673358063790453,0.9646017699115044,113,999,3,3,541,1000
dissensus,0.6152005424798542,0.4228008137197813,0.3333333333333333,37,999,3,3,541,1000
majority,0.6699304024032394,0.5048956036048591,0.73224043715847,183,999,3,3,541,1000
minority,0.5950341160046123,0.3925511740069186,0.2185792349726776,183,999,3,3,541,1000
consensus,0.7134479720202829,0.5701719580304243,0.9130434782608695,92,999,3,3,542,1000
dissensus,0.5885487897838984,0.38282318467584753,0.3333333333333333,42,999,3,3,542,1000
majority,0.6860699894536955,0.5291049841805432,0.7487437185929648,199,999,3,3,542,1000
minority,0.5743501727372545,0.3615252591058818,0.19597989949748743,199,999,3,3,542,1000
consensus,0.7245176911785756,0.5867765367678633,0.9696969696969697,99,999,3,3,543,1000
dissensus,0.6294622604855923,0.4441933907283884,0.3333333333333333,42,999,3,3,543,1000
majority,0.6723423004275699,0.5085134506413548,0.6822916666666666,192,999,3,3,543,1000
minority,0.5923306527369682,0.38849597910545225,0.2760416666666667,192,999,3,3,543,1000
consensus,0.7316474583304637,0.5974711874956955,0.9777777777777777,90,999,3,3,544,1000
dissensus,0.5882849916846802,0.3824274875270203,0.3333333333333333,50,999,3,3,544,1000
majority,0.6618069534793992,0.4927104302190989,0.7357512953367875,193,999,3,3,544,1000
minority,0.5892434627596218,0.38386519413943276,0.20207253886010362,193,999,3,3,544,1000
consensus,0.7052355792698951,0.5578533689048426,0.9479166666666666,96,999,3,3,545,1000
dissensus,0.6280704006188051,0.4421056009282077,0.3333333333333333,42,999,3,3,545,1000
majority,0.684755972520504,0.527133958780756,0.7743589743589744,195,999,3,3,545,1000
minority,0.6021901696904475,0.4032852545356713,0.21025641025641026,195,999,3,3,545,1000
consensus,0.7328619820545185,0.5992929730817778,0.9795918367346939,98,999,3,3,546,1000
dissensus,0.6394968179536389,0.4592452269304583,0.3333333333333333,32,999,3,3,546,1000
majority,0.6917141788759176,0.5375712683138764,0.7044334975369458,203,999,3,3,546,1000
minority,0.6123431568563119,0.4185147352844679,0.26108374384236455,203,999,3,3,546,1000
consensus,0.7047219082920089,0.5570828624380132,0.9803921568627451,102,999,3,3,547,1000
dissensus,0.6083781601392415,0.4125672402088622,0.3333333333333333,34,999,3,3,547,1000
majority,0.6771471223489787,0.515720683523468,0.7055837563451777,197,999,3,3,547,1000
minority,0.6014145997450601,0.4021218996175901,0.2436548223350254,197,999,3,3,547,1000
consensus,0.7079193787509145,0.5618790681263718,0.9479166666666666,96,999,3,3,548,1000
dissensus,0.5989124426968641,0.3983686640452961,0.3333333333333333,44,999,3,3,548,1000
majority,0.6796841834042872,0.5195262751064307,0.7668393782383419,193,999,3,3,548,1000
minority,0.5996930369864409,0.3995395554796614,0.18652849740932642,193,999,3,3,548,1000
consensus,0.7342318454767283,0.6013477682150925,0.9903846153846154,104,999,3,3,549,1000
dissensus,0.6166809175037853,0.425021376255678,0.3333333333333333,42,999,3,3,549,1000
majority,0.7062748157840103,0.5594122236760154,0.7540106951871658,187,999,3,3,549,1000
minority,0.5801629319616034,0.3702443979424051,0.19786096256684493,187,999,3,3,549,1000
consensus,0.7128163351611606,0.5692245027417407,0.9791666666666666,96,999,3,3,550,1000
dissensus,0.6137720716922549,0.42065810753838234,0.3333333333333333,42,999,3,3,550,1000
majority,0.6795546823726474,0.519332023558971,0.7076923076923077,195,999,3,3,550,1000
minority,0.6078202635989103,0.4117303953983654,0.2512820512820513,195,999,3,3,550,1000
consensus,0.7135630148859301,0.5703445223288951,0.9622641509433962,106,999,3,3,551,1000
dissensus,0.6320775078550006,0.44811626178250097,0.3333333333333333,33,999,3,3,551,1000
majority,0.6968589388374143,0.5452884082561215,0.7474226804123711,194,999,3,3,551,1000
minority,0.6048767613727101,0.407315142059065,0.1958762886597938,194,999,3,3,551,1000
consensus,0.7063104600800348,0.5594656901200522,0.9724770642201835,109,999,3,3,552,1000
dissensus,0.6245769716779138,0.4368654575168708,0.3333333333333333,36,999,3,3,552,1000
majority,0.6845663716498076,0.5268495574747114,0.8031914893617021,188,999,3,3,552,1000
minority,0.5798112856040887,0.36971692840613307,0.1702127659574468,188,999,3,3,552,1000
consensus,0.72419789408256,0.5862968411238398,0.9886363636363636,88,999,3,3,553,1000
dissensus,0.6047161920631136,0.4070742880946703,0.3333333333333333,44,999,3,3,553,1000
majority,0.6770872937358613,0.515630940603792,0.7761194029850746,201,999,3,3,553,1000
minority,0.5738727051778627,0.36080905776679406,0.17412935323383086,201,999,3,3,553,1000
consensus,0.7214518057598269,0.5821777086397403,0.9814814814814815,108,999,3,3,554,1000
dissensus,0.6097765330486394,0.41466479957295904,0.3333333333333333,42,999,3,3,554,1000
majority,0.6787347851409314,0.5181021777113971,0.7868852459016393,183,999,3,3,554,1000
minority,0.5657728441298782,0.34865926619481724,0.14754098360655737,183,999,3,3,554,1000
consensus,0.7321789069539423,0.5982683604309134,0.9897959183673469,98,999,3,3,555,1000
dissensus,0.6147262856969212,0.4220894285453818,0.3333333333333333,39,999,3,3,555,1000
majority,0.6931613429459794,0.5397420144189691,0.7857142857142857,196,999,3,3,555,1000
minority,0.572053823940817,0.3580807359112256,0.15816326530612246,196,999,3,3,555,1000
consensus,0.7181695662513546,0.5772543493770319,0.979381443298969,97,999,3,3,556,1000
dissensus,0.6339722855248188,0.4509584282872282,0.3333333333333333,42,999,3,3,556,1000
majority,0.6900543194376989,0.5350814791565484,0.7783505154639175,194,999,3,3,556,1000
minority,0.5911035027588587,0.386655254138288,0.17010309278350516,194,999,3,3,556,1000
consensus,0.717242149144139,0.5758632237162086,0.9907407407407407,108,999,3,3,557,1000
dissensus,0.6388026550631682,0.4582039825947523,0.3333333333333333,33,999,3,3,557,1000
majority,0.6688973043516551,0.5033459565274825,0.75,192,999,3,3,557,1000
minority,0.5838945662035258,0.37584184930528863,0.1875,192,999,3,3,557,1000
consensus,0.7348367580804268,0.6022551371206402,0.9797979797979798,99,999,3,3,558,1000
dissensus,0.6091570806525209,0.41373562097878147,0.3333333333333333,34,999,3,3,558,1000
majority,0.6768435861604909,0.5152653792407363,0.775,200,999,3,3,558,1000
minority,0.5972290966985747,0.3958436450478621,0.195,200,999,3,3,558,1000
consensus,0.7057050328375125,0.5585575492562688,0.96875,96,999,3,3,559,1000
dissensus,0.6139203463620172,0.42088051954302574,0.3333333333333333,34,999,3,3,559,1000
majority,0.6845243399812151,0.5267865099718225,0.7586206896551724,203,999,3,3,559,1000
minority,0.5981966848102855,0.39729502721542836,0.19704433497536947,203,999,3,3,559,1000
consensus,0.7126536365068368,0.5689804547602553,0.9795918367346939,98,999,3,3,560,1000
dissensus,0.6054082974494022,0.4081124461741032,0.3333333333333333,40,999,3,3,560,1000
majority,0.6889572718160817,0.5334359077241224,0.7589743589743589,195,999,3,3,560,1000
minority,0.5995744022389508,0.3993616033584262,0.20512820512820512,195,999,3,3,560,1000
consensus,0.7117903185207197,0.5676854777810795,0.946236559139785,93,999,3,3,561,1000
dissensus,0.616328110553425,0.4244921658301374,0.3333333333333333,37,999,3,3,561,1000
majority,0.6807258362271663,0.5210887543407494,0.7635467980295566,203,999,3,3,561,1000
minority,0.6090091879147737,0.41351378187216054,0.18719211822660098,203,999,3,3,561,1000
consensus,0.7194667253125874,0.579200087968881,0.9775280898876404,89,999,3,3,562,1000
dissensus,0.6224628349909181,0.4336942524863773,0.3333333333333333,34,999,3,3,562,1000
majority,0.6877142005248942,0.5315713007873413,0.7571428571428571,210,999,3,3,562,1000
minority,0.5972504262028943,0.39587563930434133,0.19047619047619047,210,999,3,3,562,1000
consensus,0.7151062988553375,0.5726594482830063,0.9607843137254902,102,999,3,3,563,1000
dissensus,0.6115739925338037,0.41736098880070555,0.3333333333333333,33,999,3,3,563,1000
majority,0.663302364734453,0.4949535471016796,0.7171717171717171,198,999,3,3,563,1000
minority,0.5899911332845701,0.3849866999268551,0.21212121212121213,198,999,3,3,563,1000
consensus,0.7249145003231128,0.5873717504846692,0.9629629629629629,108,999,3,3,564,1000
dissensus,0.5918308761637436,0.3877463142456155,0.3333333333333333,43,999,3,3,564,1000
majority,0.6569540882342403,0.48543113235136054,0.7307692307692307,182,999,3,3,564,1000
minority,0.6057525314322431,0.4086287971483647,0.23076923076923078,182,999,3,3,564,1000
consensus,0.7219832802081221,0.5829749203121831,0.967741935483871,93,999,3,3,565,1000
dissensus,0.5917385920110318,0.3876078880165477,0.3333333333333333,37,999,3,3,565,1000
majority,0.6959951697475597,0.5439927546213396,0.7389162561576355,203,999,3,3,565,1000
minority,0.5896987469449383,0.38454812041740744,0.20689655172413793,203,999,3,3,565,1000
consensus,0.7069494818963478,0.5604242228445216,0.9587628865979382,97,999,3,3,566,1000
dissensus,0.6018193246781315,0.40272898701719734,0.3333333333333333,47,999,3,3,566,1000
majority,0.6942493458367996,0.5413740187551994,0.7407407407407407,189,999,3,3,566,1000
minority,0.5950712137592783,0.3926068206389174,0.20634920634920634,189,999,3,3,566,1000
consensus,0.7187667464875062,0.5781501197312592,0.9696969696969697,99,999,3,3,567,1000
dissensus,0.5822544130135703,0.3733816195203555,0.3333333333333333,43,999,3,3,567,1000
majority,0.6801718969432796,0.5202578454149195,0.7382198952879581,191,999,3,3,567,1000
minority,0.6120194750724208,0.4180292126086312,0.2094240837696335,191,999,3,3,567,1000
consensus,0.7120964058746656,0.5681446088119984,0.9459459459459459,111,999,3,3,568,1000
dissensus,0.6218842176801607,0.43282632652024094,0.3333333333333333,37,999,3,3,568,1000
majority,0.6832783664312415,0.5249175496468623,0.745945945945946,185,999,3,3,568,1000
minority,0.5799608395015402,0.36994125925231025,0.1891891891891892,185,999,3,3,568,1000
consensus,0.7160782554995392,0.5741173832493087,0.978021978021978,91,999,3,3,569,1000
dissensus,0.6218827047178315,0.4328240570767473,0.3333333333333333,35,999,3,3,569,1000
majority,0.6849496569458228,0.5274244854187342,0.748792270531401,207,999,3,3,569,1000
minority,0.5788618311527427,0.36829274672911405,0.21256038647342995,207,999,3,3,569,1000
consensus,0.7239862464673099,0.5859793697009649,0.967032967032967,91,999,3,3,570,1000
dissensus,0.5771430344062133,0.36571455160932,0.3333333333333333,34,999,3,3,570,1000
majority,0.683633105417427,0.5254496581261405,0.7355769230769231,208,999,3,3,570,1000
minority,0.6154135045407412,0.42312025681111176,0.20192307692307693,208,999,3,3,570,1000
consensus,0.7280077049500209,0.5920115574250314,0.9590163934426229,122,999,3,3,571,1000
dissensus,0.591662577356756,0.3874938660351339,0.3333333333333333,31,999,3,3,571,1000
majority,0.6683723447745218,0.5025585171617827,0.7333333333333333,180,999,3,3,571,1000
minority,0.6055663616206773,0.40834954243101595,0.2222222222222222,180,999,3,3,571,1000
consensus,0.716863050107241,0.5752945751608615,0.9878048780487805,82,999,3,3,572,1000
dissensus,0.6402557859850951,0.46038367897764276,0.3333333333333333,41,999,3,3,572,1000
majority,0.684572451544689,0.5268586773170337,0.719047619047619,210,999,3,3,572,1000
minority,0.5885397743603717,0.3828096615405576,0.22857142857142856,210,999,3,3,572,1000
consensus,0.7005483233892852,0.5508224850839278,0.978494623655914,93,999,3,3,573,1000
dissensus,0.5979402604994871,0.3969103907492306,0.3333333333333333,38,999,3,3,573,1000
majority,0.676973207952092,0.5154598119281381,0.7673267326732673,202,999,3,3,573,1000
minority,0.5840503717219402,0.3760755575829103,0.18316831683168316,202,999,3,3,573,1000
consensus,0.715177511514272,0.572766267271408,0.9711538461538461,104,999,3,3,574,1000
dissensus,0.6207823034111457,0.4311734551167185,0.3333333333333333,36,999,3,3,574,1000
majority,0.6866592595060975,0.5299888892591463,0.7823834196891192,193,999,3,3,574,1000
minority,0.5953125159645418,0.3929687739468127,0.18134715025906736,193,999,3,3,574,1000
consensus,0.7393247164680057,0.6089870747020085,0.9887640449438202,89,999,3,3,575,1000
dissensus,0.6210836463982964,0.43162546959744463,0.3333333333333333,40,999,3,3,575,1000
majority,0.6795608840507662,0.5193413260761494,0.7450980392156863,204,999,3,3,575,1000
minority,0.6099702254998395,0.41495533824975916,0.22058823529411764,204,999,3,3,575,1000
consensus,0.7161272084567932,0.5741908126851898,0.9655172413793104,116,999,3,3,576,1000
dissensus,0.6161973334935898,0.4242960002403848,0.3333333333333333,44,999,3,3,576,1000
majority,0.6853672708111038,0.5280509062166557,0.7745664739884393,173,999,3,3,576,1000
minority,0.5888428390070954,0.3832642585106431,0.19653179190751446,173,999,3,3,576,1000
consensus,0.723473626067872,0.585210439101808,0.9611650485436893,103,999,3,3,577,1000
dissensus,0.6377325366587482,0.4565988049881223,0.3333333333333333,40,999,3,3,577,1000
majority,0.6752944477065875,0.5129416715598814,0.7842105263157895,190,999,3,3,577,1000
minority,0.5975504634370864,0.39632569515562965,0.16842105263157894,190,999,3,3,577,1000
consensus,0.7043957203027122,0.5565935804540684,0.9456521739130435,92,999,3,3,578,1000
dissensus,0.5971133050760442,0.39566995761406637,0.3333333333333333,44,999,3,3,578,1000
majority,0.68019413304958,0.52029119957437,0.7715736040609137,197,999,3,3,578,1000
minority,0.6063161276488891,0.4094741914733337,0.19796954314720813,197,999,3,3,578,1000
consensus,0.7265371254025508,0.5898056881038262,0.9680851063829787,94,999,3,3,579,1000
dissensus,0.5968309618830163,0.39524644282452454,0.3333333333333333,40,999,3,3,579,1000
majority,0.6765713468155008,0.5148570202232512,0.7286432160804021,199,999,3,3,579,1000
minority,0.5926656652377665,0.38899849785664986,0.17587939698492464,199,999,3,3,579,1000
consensus,0.7222549104516114,0.5833823656774171,0.9619047619047619,105,999,3,3,580,1000
dissensus,0.6436200647012276,0.46543009705184146,0.3333333333333333,34,999,3,3,580,1000
majority,0.6942382567046895,0.5413573850570343,0.7680412371134021,194,999,3,3,580,1000
minority,0.5830756428593904,0.37461346428908565,0.18556701030927836,194,999,3,3,580,1000
consensus,0.7142953874486594,0.5714430811729891,0.9615384615384616,104,999,3,3,581,1000
dissensus,0.6090950848701172,0.4136426273051758,0.3333333333333333,46,999,3,3,581,1000
majority,0.6734030293576413,0.5101045440364619,0.7650273224043715,183,999,3,3,581,1000
minority,0.594945272172925,0.3924179082593876,0.18579234972677597,183,999,3,3,581,1000
consensus,0.7133049864217355,0.5699574796326032,0.9247311827956989,93,999,3,3,582,1000
dissensus,0.6308999869662026,0.446349980449304,0.3333333333333333,35,999,3,3,582,1000
majority,0.668515084319695,0.5027726264795426,0.7902439024390244,205,999,3,3,582,1000
minority,0.5615570012222582,0.3423355018333873,0.16585365853658537,205,999,3,3,582,1000
consensus,0.7038077293002188,0.5557115939503283,0.9722222222222222,108,999,3,3,583,1000
dissensus,0.5891610685146417,0.38374160277196256,0.3333333333333333,33,999,3,3,583,1000
majority,0.6833177624046383,0.5249766436069574,0.7708333333333334,192,999,3,3,583,1000
minority,0.5684307540310934,0.3526461310466402,0.17708333333333334,192,999,3,3,583,1000
consensus,0.7065370478218147,0.5598055717327219,0.978021978021978,91,999,3,3,584,1000
dissensus,0.589307688936987,0.3839615334054806,0.3333333333333333,46,999,3,3,584,1000
majority,0.6872655382402856,0.5308983073604284,0.75,196,999,3,3,584,1000
minority,0.6063306985326352,0.4094960477989528,0.2193877551020408,196,999,3,3,584,1000
consensus,0.7044000166586268,0.5566000249879401,0.956989247311828,93,999,3,3,585,1000
dissensus,0.6196465800983367,0.4294698701475051,0.3333333333333333,37,999,3,3,585,1000
majority,0.673082029601033,0.5096230444015495,0.7783251231527094,203,999,3,3,585,1000
minority,0.5766729571640932,0.36500943574613987,0.17733990147783252,203,999,3,3,585,1000
consensus,0.7250388526871911,0.5875582790307868,0.9690721649484536,97,999,3,3,586,1000
dissensus,0.6341509262851456,0.4512263894277184,0.3333333333333333,38,999,3,3,586,1000
majority,0.6768372020592461,0.5152558030888693,0.7676767676767676,198,999,3,3,586,1000
minority,0.5643183390738487,0.346477508610773,0.17676767676767677,198,999,3,3,586,1000
consensus,0.71119696873797,0.566795453106955,0.9619047619047619,105,999,3,3,587,1000
dissensus,0.5943195415065727,0.3914793122598591,0.3333333333333333,40,999,3,3,587,1000
majority,0.6695779775387397,0.5043669663081095,0.7287234042553191,188,999,3,3,587,1000
minority,0.5913169202328732,0.38697538034930984,0.2127659574468085,188,999,3,3,587,1000
consensus,0.7123510696346456,0.5685266044519683,0.9302325581395349,86,999,3,3,588,1000
dissensus,0.6124264124806763,0.4186396187210145,0.3333333333333333,40,999,3,3,588,1000
majority,0.6753810477940195,0.5130715716910292,0.7584541062801933,207,999,3,3,588,1000
minority,0.5992755862897721,0.39891337943465816,0.1932367149758454,207,999,3,3,588,1000
consensus,0.7022898387229345,0.5534347580844017,0.9693877551020408,98,999,3,3,589,1000
dissensus,0.5948559373029982,0.3922839059544973,0.3333333333333333,43,999,3,3,589,1000
majority,0.6746258088229904,0.5119387132344855,0.734375,192,999,3,3,589,1000
minority,0.5700443124789875,0.35506646871848113,0.18229166666666666,192,999,3,3,589,1000
consensus,0.7064292986606965,0.5596439479910448,0.9741379310344828,116,999,3,3,590,1000
dissensus,0.6407406584973016,0.4611109877459524,0.3333333333333333,41,999,3,3,590,1000
majority,0.6772089688862307,0.515813453329346,0.6875,176,999,3,3,590,1000
minority,0.6006274235709994,0.40094113535649906,0.25,176,999,3,3,590,1000
consensus,0.7105164935590469,0.5657747403385703,0.9423076923076923,104,999,3,3,591,1000
dissensus,0.6101719177289245,0.41525787659338675,0.3333333333333333,40,999,3,3,591,1000
majority,0.6725837151939624,0.5088755727909436,0.746031746031746,189,999,3,3,591,1000
minority,0.5919114459951522,0.3878671689927283,0.21164021164021163,189,999,3,3,591,1000
consensus,0.7193852213672316,0.5790778320508472,0.9636363636363636,110,999,3,3,592,1000
dissensus,0.6333944970379687,0.4500917455569531,0.3333333333333333,40,999,3,3,592,1000
majority,0.6925769999635174,0.5388654999452761,0.8032786885245902,183,999,3,3,592,1000
minority,0.5673508649803902,0.35102629747058534,0.14754098360655737,183,999,3,3,592,1000
consensus,0.7329357939105435,0.5994036908658152,0.98989898989899,99,999,3,3,593,1000
dissensus,0.6084458981994648,0.4126688472991973,0.3333333333333333,38,999,3,3,593,1000
majority,0.6632836812102952,0.4949255218154428,0.7244897959183674,196,999,3,3,593,1000
minority,0.6004655391815733,0.40069830877236,0.22448979591836735,196,999,3,3,593,1000
consensus,0.7251719256995418,0.5877578885493127,0.9576271186440678,118,999,3,3,594,1000
dissensus,0.5891025545064449,0.38365383175966733,0.3333333333333333,28,999,3,3,594,1000
majority,0.686020982436381,0.5290314736545714,0.786096256684492,187,999,3,3,594,1000
minority,0.5995304585241924,0.39929568778628854,0.1711229946524064,187,999,3,3,594,1000
consensus,0.719903137349306,0.5798547060239589,0.9425287356321839,87,999,3,3,595,1000
dissensus,0.5657880783348886,0.3486821175023329,0.3333333333333333,34,999,3,3,595,1000
majority,0.6724792763655977,0.5087189145483965,0.75,212,999,3,3,595,1000
minority,0.6002021268238578,0.4003031902357866,0.20754716981132076,212,999,3,3,595,1000
consensus,0.7148249025917294,0.5722373538875941,0.9711538461538461,104,999,3,3,596,1000
dissensus,0.6441052804670849,0.46615792070062734,0.3333333333333333,24,999,3,3,596,1000
majority,0.6736723892421015,0.5105085838631522,0.7463414634146341,205,999,3,3,596,1000
minority,0.5785957675805785,0.36789365137086777,0.2,205,999,3,3,596,1000
consensus,0.7277482839571483,0.5916224259357226,0.9805825242718447,103,999,3,3,597,1000
dissensus,0.6235466521509268,0.4353199782263902,0.3333333333333333,42,999,3,3,597,1000
majority,0.6897629639464068,0.5346444459196101,0.7819148936170213,188,999,3,3,597,1000
minority,0.5848819517476008,0.3773229276214013,0.1702127659574468,188,999,3,3,597,1000
consensus,0.6998780685398117,0.5498171028097175,0.9809523809523809,105,999,3,3,598,1000
dissensus,0.6170185687840147,0.42552785317602215,0.3333333333333333,51,999,3,3,598,1000
