constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
majority,0.623354439580706,0.5815049328674511,0.8513513513513513,148,999,3,10,67,100
minority,0.43338111414734554,0.37042346016371724,0.08783783783783784,148,999,3,10,67,100
consensus,0.6572932688012609,0.6192147431125122,0.9803921568627451,51,999,3,10,68,100
dissensus,0.4758219384723098,0.4175799316358998,0.2777777777777778,114,999,3,10,68,100
majority,0.6440994351089883,0.6045549278988758,0.875,168,999,3,10,68,100
minority,0.43814895396395254,0.3757210599599473,0.08333333333333333,168,999,3,10,68,100
consensus,0.6664467424472185,0.6293852693857984,1,52,999,3,10,69,100
dissensus,0.48240436253201385,0.4248937361466821,0.2676767676767677,132,999,3,10,69,100
majority,0.6255339844818789,0.58392664942431,0.87248322147651,149,999,3,10,69,100
minority,0.4563472714157925,0.3959414126842139,0.0738255033557047,149,999,3,10,69,100
consensus,0.6881642277066765,0.6535158085629739,1,44,999,3,10,70,100
dissensus,0.4796268617152237,0.4218076241280263,0.2760416666666667,128,999,3,10,70,100
majority,0.6337893429297595,0.593099269921955,0.8322981366459627,161,999,3,10,70,100
minority,0.4466808793703326,0.3852009770781473,0.09316770186335403,161,999,3,10,70,100
consensus,0.6496781794028357,0.6107535326698174,0.9857142857142858,70,999,3,10,71,100
dissensus,0.4851056796115623,0.42789519956840255,0.2866043613707165,107,999,3,10,71,100
majority,0.6604179260085892,0.6226865844539881,0.9038461538461539,156,999,3,10,71,100
minority,0.41811463628277684,0.3534607069808631,0.05128205128205128,156,999,3,10,71,100
consensus,0.6819071315777754,0.6465634795308615,1,42,999,3,10,72,100
dissensus,0.4785816810071727,0.42064631223019194,0.2773722627737226,137,999,3,10,72,100
majority,0.6551156922833171,0.6167952136481303,0.8766233766233766,154,999,3,10,72,100
minority,0.43090284277001617,0.3676698253000179,0.08441558441558442,154,999,3,10,72,100
consensus,0.6573367178747007,0.6192630198607786,0.9772727272727273,44,999,3,10,73,100
dissensus,0.4771334866531023,0.4190372073923359,0.28498727735368956,131,999,3,10,73,100
majority,0.636755750303693,0.5963952781152145,0.8291139240506329,158,999,3,10,73,100
minority,0.3970812938607864,0.3300903265119849,0.0949367088607595,158,999,3,10,73,100
consensus,0.6783382924671539,0.6425981027412822,1,55,999,3,10,74,100
dissensus,0.49809599555730344,0.44232888395255937,0.28205128205128205,117,999,3,10,74,100
majority,0.6493753603561955,0.6104170670624394,0.906832298136646,161,999,3,10,74,100
minority,0.39807850924459354,0.3311983436051039,0.049689440993788817,161,999,3,10,74,100
consensus,0.6722729504780056,0.6358588338644506,0.9807692307692307,52,999,3,10,75,100
dissensus,0.4631006010978936,0.4034451123309928,0.26605504587155965,109,999,3,10,75,100
majority,0.6152865504807398,0.5725406116452664,0.8023255813953488,172,999,3,10,75,100
minority,0.4385039596827863,0.3761155107586515,0.09883720930232558,172,999,3,10,75,100
consensus,0.6699948419620724,0.6333276021800804,0.9824561403508771,57,999,3,10,76,100
dissensus,0.47274190183837034,0.41415766870930043,0.26785714285714285,112,999,3,10,76,100
majority,0.6560301925151513,0.6178113250168348,0.8658536585365854,164,999,3,10,76,100
minority,0.4499033594570725,0.3887815105078583,0.08536585365853659,164,999,3,10,76,100
consensus,0.6882604844783518,0.6536227605315019,1,66,999,3,10,77,100
dissensus,0.4734297571023681,0.41492195233596463,0.26608187134502925,114,999,3,10,77,100
majority,0.6668121587437139,0.6297912874930155,0.9281045751633987,153,999,3,10,77,100
minority,0.4074186660842422,0.34157629564915803,0.0196078431372549,153,999,3,10,77,100
consensus,0.6674215658392035,0.630468406488004,1,49,999,3,10,78,100
dissensus,0.48985256385481496,0.43316951539423887,0.26262626262626265,132,999,3,10,78,100
majority,0.6271438434415215,0.5857153816016906,0.8289473684210527,152,999,3,10,78,100
minority,0.4246050227758181,0.3606722475286867,0.09210526315789473,152,999,3,10,78,100
consensus,0.6825424713354905,0.6472694125949895,0.9830508474576272,59,999,3,10,79,100
dissensus,0.4815025188237763,0.42389168758197365,0.2678062678062678,117,999,3,10,79,100
majority,0.6377906825833889,0.5975452028704322,0.8662420382165605,157,999,3,10,79,100
minority,0.4267856261282151,0.36309514014246125,0.09554140127388536,157,999,3,10,79,100
consensus,0.662508308453951,0.6250092316155011,0.98,50,999,3,10,80,100
dissensus,0.47397375981072404,0.41552639978969336,0.296875,128,999,3,10,80,100
majority,0.6608701701995526,0.623189077999503,0.9096774193548387,155,999,3,10,80,100
minority,0.4442865182925016,0.3825405758805573,0.05806451612903226,155,999,3,10,80,100
consensus,0.6747749641072005,0.6386388490080006,1,63,999,3,10,81,100
dissensus,0.46875066872515686,0.4097229652501742,0.2976190476190476,112,999,3,10,81,100
majority,0.6354086496413367,0.5948984996014852,0.8987341772151899,158,999,3,10,81,100
minority,0.40952283375354226,0.3439142597261581,0.05063291139240506,158,999,3,10,81,100
consensus,0.6907239419498687,0.6563599354998542,1,54,999,3,10,82,100
dissensus,0.4790794894199919,0.4211994326888799,0.29429429429429427,111,999,3,10,82,100
majority,0.6353137370830934,0.5947930412034371,0.8869047619047619,168,999,3,10,82,100
minority,0.4089560707157944,0.3432845230175493,0.06547619047619048,168,999,3,10,82,100
consensus,0.6564639178365923,0.6182932420406582,1,41,999,3,10,83,100
dissensus,0.47635267368704814,0.41816963743005353,0.27559055118110237,127,999,3,10,83,100
majority,0.6755407673721625,0.639489741524625,0.9090909090909091,165,999,3,10,83,100
minority,0.4054976944671944,0.33944188274132714,0.048484848484848485,165,999,3,10,83,100
consensus,0.6834451601677575,0.6482724001863972,1,60,999,3,10,84,100
dissensus,0.47393851402901216,0.4154872378100135,0.28703703703703703,108,999,3,10,84,100
majority,0.6500869252890433,0.6112076947656038,0.9090909090909091,165,999,3,10,84,100
minority,0.40845726359804924,0.3427302928867214,0.06666666666666667,165,999,3,10,84,100
consensus,0.6715833355602808,0.6350925950669787,0.9833333333333333,60,999,3,10,85,100
dissensus,0.5042568630891273,0.44917429232125256,0.29429429429429427,111,999,3,10,85,100
majority,0.6360491556561707,0.5956101729513008,0.8580246913580247,162,999,3,10,85,100
minority,0.45421835942607786,0.3935759549178643,0.09876543209876543,162,999,3,10,85,100
consensus,0.6710583310533206,0.6345092567259117,1,51,999,3,10,86,100
dissensus,0.48126939417129655,0.42363266019032947,0.28763440860215056,124,999,3,10,86,100
majority,0.6170960722975963,0.5745511914417738,0.8291139240506329,158,999,3,10,86,100
minority,0.4147885371667121,0.3497650412963468,0.10126582278481013,158,999,3,10,86,100
consensus,0.6664895613353862,0.6294328459282068,1,46,999,3,10,87,100
dissensus,0.4785722207577367,0.42063580084192975,0.2982456140350877,133,999,3,10,87,100
majority,0.63657180466795,0.5961908940755001,0.8441558441558441,154,999,3,10,87,100
minority,0.43469123737795834,0.37187915264217597,0.09740259740259741,154,999,3,10,87,100
consensus,0.6503748559819187,0.6115276177576875,1,59,999,3,10,88,100
dissensus,0.47305318675024194,0.41450354083360214,0.28695652173913044,115,999,3,10,88,100
majority,0.6404154084774419,0.6004615649749355,0.8553459119496856,159,999,3,10,88,100
minority,0.4295448182339622,0.36616090914884686,0.0880503144654088,159,999,3,10,88,100
consensus,0.6655083960294723,0.6283426622549694,1,65,999,3,10,89,100
dissensus,0.4583875272832888,0.39820836364809864,0.2727272727272727,121,999,3,10,89,100
majority,0.6361576416871834,0.5957307129857593,0.8843537414965986,147,999,3,10,89,100
minority,0.4036997111728035,0.33744412352533726,0.05442176870748299,147,999,3,10,89,100
consensus,0.6664981925536936,0.6294424361707706,0.9795918367346939,49,999,3,10,90,100
dissensus,0.4792765877391169,0.42141843082124103,0.26605504587155965,109,999,3,10,90,100
majority,0.6465364973173211,0.6072627747970234,0.8628571428571429,175,999,3,10,90,100
minority,0.44707389097647476,0.3856376566405275,0.08,175,999,3,10,90,100
consensus,0.6868728002918691,0.652080889213188,0.9827586206896551,58,999,3,10,91,100
dissensus,0.46640724940637573,0.40711916600708414,0.26548672566371684,113,999,3,10,91,100
majority,0.6472393837938499,0.6080437597709444,0.8765432098765432,162,999,3,10,91,100
minority,0.43321872925929106,0.37024303251032337,0.06172839506172839,162,999,3,10,91,100
consensus,0.7110275265088097,0.6789194738986776,1,54,999,3,10,92,100
dissensus,0.48546796238334883,0.4282977359814988,0.27298850574712646,116,999,3,10,92,100
majority,0.6516203906409231,0.6129115451565812,0.8773006134969326,163,999,3,10,92,100
minority,0.40362978524548443,0.33736642805053824,0.07975460122699386,163,999,3,10,92,100
consensus,0.6951229281483035,0.6612476979425594,1,61,999,3,10,93,100
dissensus,0.4752041661879048,0.4168935179865609,0.28104575163398693,102,999,3,10,93,100
majority,0.6320730557926821,0.5911922842140912,0.8470588235294118,170,999,3,10,93,100
minority,0.44875080542570417,0.387500894917449,0.10588235294117647,170,999,3,10,93,100
consensus,0.6780522578911184,0.6422802865456871,0.9836065573770492,61,999,3,10,94,100
dissensus,0.455334829440203,0.3948164771557811,0.2677595628415301,122,999,3,10,94,100
majority,0.6332212141689378,0.5924680157432644,0.92,150,999,3,10,94,100
minority,0.3961934250523336,0.329103805613704,0.05333333333333334,150,999,3,10,94,100
consensus,0.6712883115271953,0.6347647905857725,1,55,999,3,10,95,100
dissensus,0.4530719854569595,0.39230220606328836,0.2767857142857143,112,999,3,10,95,100
majority,0.6572000894631002,0.6191112105145556,0.8855421686746988,166,999,3,10,95,100
minority,0.4108164128785706,0.3453515698650785,0.07228915662650602,166,999,3,10,95,100
consensus,0.6892105133052812,0.6546783481169791,1,54,999,3,10,96,100
dissensus,0.4784900840628511,0.42054453784761237,0.29133858267716534,127,999,3,10,96,100
majority,0.6474565132436845,0.608285014715205,0.9144736842105263,152,999,3,10,96,100
minority,0.42461745728643635,0.36068606365159595,0.05263157894736842,152,999,3,10,96,100
consensus,0.6790249721159594,0.6433610801288436,1,56,999,3,10,97,100
dissensus,0.48184004289824073,0.4242667143313786,0.28083989501312334,127,999,3,10,97,100
majority,0.634716199004557,0.5941291100050633,0.8866666666666667,150,999,3,10,97,100
minority,0.4248882690970786,0.3609869656634207,0.07333333333333333,150,999,3,10,97,100
consensus,0.6727226817252813,0.6363585352503126,1,48,999,3,10,98,100
dissensus,0.475864063344169,0.4176267370490766,0.28184281842818426,123,999,3,10,98,100
majority,0.6275180977827404,0.5861312197586004,0.8580246913580247,162,999,3,10,98,100
minority,0.4268107673800033,0.36312307486667034,0.09259259259259259,162,999,3,10,98,100
consensus,0.6757270704566811,0.6396967449518679,0.9629629629629629,54,999,3,10,99,100
dissensus,0.48064951750263574,0.4229439083362619,0.27466666666666667,125,999,3,10,99,100
majority,0.6473118305668937,0.6081242561854374,0.9090909090909091,154,999,3,10,99,100
minority,0.4307572378507852,0.36750804205642795,0.05194805194805195,154,999,3,10,99,100
consensus,0.68746506836223,0.6527389648469222,0.9818181818181818,55,999,3,10,100,100
dissensus,0.46676080164134276,0.4075120018237142,0.2988505747126437,116,999,3,10,100,100
majority,0.6203746314871953,0.5781940349857726,0.8888888888888888,162,999,3,10,100,100
minority,0.3879372104032276,0.319930233781364,0.037037037037037035,162,999,3,10,100,100
consensus,0.6970633317133049,0.6908809507278622,1,48,999,3,50,1,100
dissensus,0.429733872930286,0.41809578870437336,0.2570806100217865,153,999,3,50,1,100
majority,0.6560557305394447,0.6490364597341272,0.9696969696969697,132,999,3,50,1,100
minority,0.3596810758365036,0.3466133426903098,0,132,999,3,50,1,100
consensus,0.664422515240375,0.6575739951432398,1,48,999,3,50,2,100
dissensus,0.422160895915041,0.410368261137797,0.2645161290322581,155,999,3,50,2,100
majority,0.6436098687455702,0.636336600760786,0.9538461538461539,130,999,3,50,2,100
minority,0.3576352737783813,0.34452578956977675,0.03076923076923077,130,999,3,50,2,100
consensus,0.6653989309010729,0.6585703376541561,1,48,999,3,50,3,100
dissensus,0.43154926622334433,0.4199482308401473,0.26973684210526316,152,999,3,50,3,100
majority,0.6723547322592257,0.665668094142067,0.9624060150375939,133,999,3,50,3,100
minority,0.338616417120701,0.3251187929803071,0.022556390977443608,133,999,3,50,3,100
consensus,0.6612694057215898,0.6543565364506019,1,48,999,3,50,4,100
dissensus,0.4040290423341291,0.39186636972870326,0.232662192393736,149,999,3,50,4,100
majority,0.6498902813081205,0.6427451850082863,0.9191176470588235,136,999,3,50,4,100
minority,0.3598211949068697,0.3467563213335405,0.04411764705882353,136,999,3,50,4,100
consensus,0.6771788566697311,0.6705906700711541,1,48,999,3,50,5,100
dissensus,0.42313027104173884,0.4113574194303457,0.2484472049689441,161,999,3,50,5,100
majority,0.6853396661690767,0.6789180267031395,0.967741935483871,124,999,3,50,5,100
minority,0.3746352161053613,0.36187266949526664,0.024193548387096774,124,999,3,50,5,100
consensus,0.6519281624994551,0.6448246556116889,1,50,999,3,50,6,100
dissensus,0.4393532634250199,0.42791149329083666,0.25591397849462366,155,999,3,50,6,100
majority,0.6467806742038192,0.6395721165345094,0.953125,128,999,3,50,6,100
minority,0.3333935513168399,0.31978933807840804,0.0234375,128,999,3,50,6,100
consensus,0.6524266028298956,0.6453332681937709,1,46,999,3,50,7,100
dissensus,0.44414451979726316,0.4328005304053706,0.2540650406504065,164,999,3,50,7,100
majority,0.656197952590296,0.6491815842758122,0.967479674796748,123,999,3,50,7,100
minority,0.3390039181107337,0.3255142021538099,0.024390243902439025,123,999,3,50,7,100
consensus,0.7102128087597488,0.7042987844487233,1,37,999,3,50,8,100
dissensus,0.43580802506059985,0.42429390312306103,0.26490066225165565,151,999,3,50,8,100
majority,0.6577575053051596,0.6507729645971017,0.9655172413793104,145,999,3,50,8,100
minority,0.36728553711889506,0.35437299706009695,0.020689655172413793,145,999,3,50,8,100
consensus,0.6718840930726958,0.6651878500741792,1,44,999,3,50,9,100
dissensus,0.4237620391417193,0.4120020807568563,0.24561403508771928,152,999,3,50,9,100
majority,0.6626165495901777,0.6557311730512017,0.9927007299270073,137,999,3,50,9,100
minority,0.3517783380082951,0.33854932449826036,0.0072992700729927005,137,999,3,50,9,100
consensus,0.6688663786822171,0.6621085496757317,1,45,999,3,50,10,100
dissensus,0.4226835399504864,0.41090157137804734,0.2597402597402597,154,999,3,50,10,100
majority,0.6409310979402534,0.6336031611635239,0.9925373134328358,134,999,3,50,10,100
minority,0.3400043677269662,0.3265350691091492,0,134,999,3,50,10,100
consensus,0.6786937213367619,0.6721364503436346,1,38,999,3,50,11,100
dissensus,0.4163671034434994,0.40445622800357073,0.2603550295857988,169,999,3,50,11,100
majority,0.6576633256866545,0.6506768629455658,0.9761904761904762,126,999,3,50,11,100
minority,0.3456233270937163,0.332268701116037,0.007936507936507936,126,999,3,50,11,100
consensus,0.6406039893791701,0.6332693769175204,0.9714285714285714,35,999,3,50,12,100
dissensus,0.44464834037529627,0.43331463303601653,0.2510548523206751,158,999,3,50,12,100
majority,0.6523447244779672,0.6452497188550687,0.9428571428571428,140,999,3,50,12,100
minority,0.37981548288674094,0.3671586560068785,0.04285714285714286,140,999,3,50,12,100
consensus,0.6692312115464049,0.6624808281085764,1,50,999,3,50,13,100
dissensus,0.41671986913675796,0.4048161929966918,0.25775193798449614,172,999,3,50,13,100
majority,0.6656141873950617,0.658789987137818,0.963963963963964,111,999,3,50,13,100
minority,0.374863461886348,0.3621055733534163,0.02702702702702703,111,999,3,50,13,100
consensus,0.6563174770436387,0.6493035480037129,1,43,999,3,50,14,100
dissensus,0.4292620309481821,0.41761431729406334,0.27927927927927926,148,999,3,50,14,100
majority,0.6680364397843697,0.6612616732493568,0.9859154929577465,142,999,3,50,14,100
minority,0.39353025593801444,0.38115332238572897,0.007042253521126761,142,999,3,50,14,100
consensus,0.6619404083092109,0.6550412329685825,1,38,999,3,50,15,100
dissensus,0.42381238301771396,0.41205345205889177,0.26429980276134124,169,999,3,50,15,100
majority,0.652819278347694,0.645733957497647,0.9444444444444444,126,999,3,50,15,100
minority,0.34012520383965844,0.3266583712649576,0.007936507936507936,126,999,3,50,15,100
consensus,0.6566604214356563,0.6496534912608738,1,43,999,3,50,16,100
dissensus,0.4367455234963623,0.4252505341799615,0.2716049382716049,162,999,3,50,16,100
majority,0.6880696031300795,0.6817036766633464,0.9609375,128,999,3,50,16,100
minority,0.33986040155206865,0.32638816484904964,0.0078125,128,999,3,50,16,100
consensus,0.6405431458796375,0.6332072917139158,1,40,999,3,50,17,100
dissensus,0.4171498772355054,0.4052549767709238,0.2540650406504065,164,999,3,50,17,100
majority,0.6764201997573733,0.6698165303646666,0.9534883720930233,129,999,3,50,17,100
minority,0.34385487830468503,0.3304641615353929,0.023255813953488372,129,999,3,50,17,100
consensus,0.701284056294261,0.6951878125451643,1,45,999,3,50,18,100
dissensus,0.41527150371854166,0.4033382691005527,0.23636363636363636,165,999,3,50,18,100
majority,0.6526047999809905,0.6455151020214189,0.975609756097561,123,999,3,50,18,100
minority,0.3483490711317693,0.33505007258343805,0.016260162601626018,123,999,3,50,18,100
consensus,0.6596817698022879,0.652736499798253,1,47,999,3,50,19,100
dissensus,0.4335253463526234,0.4219646391353299,0.25925925925925924,153,999,3,50,19,100
majority,0.6576608221778205,0.6506743083447148,0.9849624060150376,133,999,3,50,19,100
minority,0.3427340389413171,0.32932044789930315,0.007518796992481203,133,999,3,50,19,100
consensus,0.7049408810657138,0.6989192663935856,1,35,999,3,50,20,100
dissensus,0.40137845564093905,0.38916168942952967,0.24904214559386972,174,999,3,50,20,100
majority,0.6713794226822211,0.6646728802879807,0.9919354838709677,124,999,3,50,20,100
minority,0.3474511807407403,0.3341338578987146,0,124,999,3,50,20,100
consensus,0.6706923469883291,0.6639717826411522,1,41,999,3,50,21,100
dissensus,0.430956341864306,0.4193432059839857,0.24444444444444444,165,999,3,50,21,100
majority,0.6518983197925194,0.6447942038699177,0.968503937007874,127,999,3,50,21,100
minority,0.31483285252015863,0.3008498495103659,0.007874015748031496,127,999,3,50,21,100
consensus,0.6365893974525328,0.6291728545434009,1,39,999,3,50,22,100
dissensus,0.4341707265758012,0.4226231903834707,0.2371364653243848,149,999,3,50,22,100
majority,0.6230493215873741,0.6153564505993613,0.9586206896551724,145,999,3,50,22,100
minority,0.34219094706223957,0.32876627251248935,0.027586206896551724,145,999,3,50,22,100
consensus,0.6935942772970589,0.687341099282713,1,46,999,3,50,23,100
dissensus,0.43697253549198484,0.4254821790734539,0.24822695035460993,141,999,3,50,23,100
majority,0.6588509224324124,0.6518886963596046,0.9657534246575342,146,999,3,50,23,100
minority,0.353025797963085,0.3398222428194744,0.00684931506849315,146,999,3,50,23,100
consensus,0.6790924634264134,0.6725433300269524,1,46,999,3,50,24,100
dissensus,0.42383184231949556,0.41207330848928114,0.2694063926940639,146,999,3,50,24,100
majority,0.6531176830844703,0.6460384521270105,0.9574468085106383,141,999,3,50,24,100
minority,0.36740513655158913,0.3544950372975399,0.03546099290780142,141,999,3,50,24,100
consensus,0.6862815067486695,0.6798790885190505,1,48,999,3,50,25,100
dissensus,0.40740063750932953,0.39530677296870365,0.2703962703962704,143,999,3,50,25,100
majority,0.6565680653139339,0.6495592503203407,0.9507042253521126,142,999,3,50,25,100
minority,0.3730941066065554,0.3603001087821994,0.02112676056338028,142,999,3,50,25,100
consensus,0.7026068556224387,0.6965376077779987,1,46,999,3,50,26,100
dissensus,0.4124732437292532,0.400482901764544,0.24358974358974358,156,999,3,50,26,100
majority,0.6505473901663252,0.6434157042513523,0.9618320610687023,131,999,3,50,26,100
minority,0.37773368979246136,0.36503437733924626,0.030534351145038167,131,999,3,50,26,100
consensus,0.6460804269650591,0.6388575785357744,1,31,999,3,50,27,100
dissensus,0.43309300881344825,0.4215234783810697,0.25523809523809526,175,999,3,50,27,100
majority,0.6490353931744187,0.6418728501779782,0.9606299212598425,127,999,3,50,27,100
minority,0.3376286301295838,0.32411084707100385,0.015748031496062992,127,999,3,50,27,100
consensus,0.6548097036159809,0.6477650036897764,1,44,999,3,50,28,100
dissensus,0.411353810988839,0.3993406234579991,0.2505175983436853,161,999,3,50,28,100
majority,0.6560588318450027,0.6490396243316354,0.9453125,128,999,3,50,28,100
minority,0.35355866243629863,0.34036598207785573,0.03125,128,999,3,50,28,100
consensus,0.7001606778660789,0.6940415080266111,1,49,999,3,50,29,100
dissensus,0.4224732038754772,0.41068694273007883,0.2510822510822511,154,999,3,50,29,100
majority,0.644242550958342,0.636982194855451,0.9538461538461539,130,999,3,50,29,100
minority,0.33618486715996493,0.3226376195509847,0.023076923076923078,130,999,3,50,29,100
consensus,0.6527528139906893,0.6456661367251932,1,37,999,3,50,30,100
dissensus,0.43071477127652885,0.4190967053842131,0.2463768115942029,161,999,3,50,30,100
majority,0.6675350021823241,0.6607500022268613,0.9777777777777777,135,999,3,50,30,100
minority,0.35043355771078283,0.3371770997048804,0.007407407407407408,135,999,3,50,30,100
consensus,0.6356905755129968,0.6282556892989763,1,41,999,3,50,31,100
dissensus,0.42521158415797816,0.41348120832446755,0.2578616352201258,159,999,3,50,31,100
majority,0.664417627016205,0.6575690071593928,0.9924812030075187,133,999,3,50,31,100
minority,0.3416460752151416,0.32821028083177717,0.007518796992481203,133,999,3,50,31,100
consensus,0.7064747252315929,0.7004844135016255,1,48,999,3,50,32,100
dissensus,0.44815388574597154,0.43689172014895056,0.26422764227642276,164,999,3,50,32,100
majority,0.6461201296694584,0.6388980914994474,0.9421487603305785,121,999,3,50,32,100
minority,0.3397118132217395,0.3262365441038158,0.03305785123966942,121,999,3,50,32,100
consensus,0.6856073639715367,0.6791911877260578,1,45,999,3,50,33,100
dissensus,0.41953192874686057,0.40768564157842896,0.24855491329479767,173,999,3,50,33,100
majority,0.6497357923220843,0.6425875431858005,0.9652173913043478,115,999,3,50,33,100
minority,0.3812985807909104,0.3686720212152147,0.02608695652173913,115,999,3,50,33,100
consensus,0.6850421191183462,0.6786144072636187,1,32,999,3,50,34,100
dissensus,0.4371864059909304,0.42570041427645966,0.252465483234714,169,999,3,50,34,100
majority,0.6528226948463514,0.6457374437207666,0.9848484848484849,132,999,3,50,34,100
minority,0.3247070073481353,0.31092551770217886,0.007575757575757576,132,999,3,50,34,100
consensus,0.6424100321894511,0.6351122777443379,1,45,999,3,50,35,100
dissensus,0.43617235427735107,0.42466566762995006,0.26371308016877637,158,999,3,50,35,100
majority,0.6360853598261825,0.6286585304348801,0.9461538461538461,130,999,3,50,35,100
minority,0.3499089334656556,0.3366417688425057,0.023076923076923078,130,999,3,50,35,100
consensus,0.6785052830990919,0.6719441664276448,1,41,999,3,50,36,100
dissensus,0.4278652111337326,0.41618899095278844,0.26120857699805067,171,999,3,50,36,100
majority,0.6300848946480027,0.6225356067836761,0.9752066115702479,121,999,3,50,36,100
minority,0.3395866593811661,0.3261088361032307,0.008264462809917356,121,999,3,50,36,100
consensus,0.642589586117398,0.6352954960381612,1,50,999,3,50,37,100
dissensus,0.416619069838026,0.40471333656941433,0.26582278481012656,158,999,3,50,37,100
majority,0.643732027005814,0.636461252046749,0.952,125,999,3,50,37,100
minority,0.3436353395788372,0.33024014242738486,0.024,125,999,3,50,37,100
consensus,0.6519925397996688,0.6448903467343559,1,42,999,3,50,38,100
dissensus,0.4204490913870027,0.4086215218234721,0.25517241379310346,145,999,3,50,38,100
majority,0.6513878760244123,0.6442733428820533,0.9726027397260274,146,999,3,50,38,100
minority,0.3393049516375113,0.3258213792219503,0.02054794520547945,146,999,3,50,38,100
consensus,0.6554198262878327,0.6483875778447272,1,55,999,3,50,39,100
dissensus,0.4097935516521254,0.3977485220940055,0.2608695652173913,115,999,3,50,39,100
majority,0.6623107507957169,0.6554191334650172,0.9754601226993865,163,999,3,50,39,100
minority,0.37149475100758755,0.3586681132730485,0.012269938650306749,163,999,3,50,39,100
consensus,0.6875839814808185,0.6812081443681821,1,53,999,3,50,40,100
dissensus,0.41523293555455487,0.40329891383117855,0.2494331065759637,147,999,3,50,40,100
majority,0.6518569588890348,0.6447519988663621,0.9624060150375939,133,999,3,50,40,100
minority,0.3619063609804174,0.3488840418167524,0.007518796992481203,133,999,3,50,40,100
consensus,0.6389926593088986,0.6316251625601006,1,38,999,3,50,41,100
dissensus,0.4209463690901096,0.4091289480511322,0.25,156,999,3,50,41,100
majority,0.6852796523832455,0.6788567881461689,0.9640287769784173,139,999,3,50,41,100
minority,0.3939598915085746,0.3815917260291577,0.007194244604316547,139,999,3,50,41,100
consensus,0.6765223844631966,0.6699208004726496,1,39,999,3,50,42,100
dissensus,0.4327299369978383,0.4211529969365697,0.2545045045045045,148,999,3,50,42,100
majority,0.6463505753888972,0.6391332401927523,0.958904109589041,146,999,3,50,42,100
minority,0.36302737036643373,0.3500279289453405,0.00684931506849315,146,999,3,50,42,100
consensus,0.6900228912711632,0.6836968278277176,1,33,999,3,50,43,100
dissensus,0.41949618432827024,0.40764916768190834,0.24375,160,999,3,50,43,100
majority,0.6866517761900323,0.6802569144796248,0.9642857142857143,140,999,3,50,43,100
minority,0.34491458897152916,0.33154549895054,0.014285714285714285,140,999,3,50,43,100
consensus,0.6811217337808572,0.6746140140620992,1,50,999,3,50,44,100
dissensus,0.42433451986431037,0.4125862447595003,0.24731182795698925,155,999,3,50,44,100
majority,0.6500982530297915,0.6429574010508077,0.96875,128,999,3,50,44,100
minority,0.34520388141572766,0.3318406953221711,0.0078125,128,999,3,50,44,100
consensus,0.7001581117466493,0.6940388895373972,1,48,999,3,50,45,100
dissensus,0.42609513978546215,0.41438279569945113,0.2310838445807771,163,999,3,50,45,100
majority,0.6530883752365528,0.6460085461597478,0.9754098360655737,122,999,3,50,45,100
minority,0.34503990057317663,0.3316733679318129,0.01639344262295082,122,999,3,50,45,100
consensus,0.6935879447582488,0.6873346375084172,1,50,999,3,50,46,100
dissensus,0.4312079977496743,0.41959999770374934,0.2526539278131635,157,999,3,50,46,100
majority,0.6357765707201584,0.6283434395103656,0.9920634920634921,126,999,3,50,46,100
minority,0.39187441353841374,0.3794636872840956,0,126,999,3,50,46,100
consensus,0.6518595791940267,0.644754672646966,1,35,999,3,50,47,100
dissensus,0.41459664607257435,0.4026496388495656,0.24416135881104034,157,999,3,50,47,100
majority,0.6449058876511582,0.637659069031794,0.9432624113475178,141,999,3,50,47,100
minority,0.3581970959796788,0.3450990775302845,0.03546099290780142,141,999,3,50,47,100
consensus,0.6540960825533831,0.6470368189320237,1,51,999,3,50,48,100
dissensus,0.4332588089912509,0.42169266223597035,0.25416666666666665,160,999,3,50,48,100
majority,0.6517774358269048,0.6446708528845968,0.9590163934426229,122,999,3,50,48,100
minority,0.3609900680559565,0.34794904903669033,0.02459016393442623,122,999,3,50,48,100
consensus,0.6673334327296029,0.6605443191118396,1,44,999,3,50,49,100
dissensus,0.42503378021792615,0.4132997757325777,0.2577777777777778,150,999,3,50,49,100
majority,0.6689827622166372,0.6622273083843236,0.9712230215827338,139,999,3,50,49,100
minority,0.31549627055534624,0.3015268066891288,0,139,999,3,50,49,100
consensus,0.6731586824758556,0.6664884515059751,1,43,999,3,50,50,100
dissensus,0.42942437063832617,0.41777997003910833,0.2701525054466231,153,999,3,50,50,100
majority,0.6437364696848621,0.6364657853927164,0.9562043795620438,137,999,3,50,50,100
minority,0.35328540607321546,0.3400871490543015,0.021897810218978103,137,999,3,50,50,100
consensus,0.6669043747777852,0.660106504875291,1,39,999,3,50,51,100
dissensus,0.41690677424913947,0.405006912499122,0.2532467532467532,154,999,3,50,51,100
majority,0.6461756575183244,0.6389547525697189,0.9642857142857143,140,999,3,50,51,100
minority,0.3387257344201207,0.32523034124502115,0.02142857142857143,140,999,3,50,51,100
consensus,0.6826207985193641,0.6761436719585348,1,45,999,3,50,52,100
dissensus,0.432879987442659,0.4213061096353663,0.2311111111111111,150,999,3,50,52,100
majority,0.6594844413920731,0.6525351442776255,0.9492753623188406,138,999,3,50,52,100
minority,0.3413173356646186,0.3278748323108353,0.021739130434782608,138,999,3,50,52,100
